ID,CURR_AGE,GENDER,ANN_INCOME,AGE_CAR,AGE_SEG,proba_logreg,pred_logreg,proba_logreg_aligned,pred_logreg_aligned,proba_xgb,pred_xgb,proba_xgb_aligned,pred_xgb_aligned
75241A87MS,56,M,336186,234,2,0.40384962,0,0.266724588,0,0.5121379,1,0.07521364,0
21181O26VC,32,M,912852,254,2,0.792075183,1,0.415499623,0,0.62925524,1,0.48909846,0
60533M94UG,64,M,661968,719,4,0.914465597,1,0.749488858,1,0.9139802,1,0.8525736,1
59802T69NI,42,F,1361607,224,2,0.895204543,1,0.453979052,0,0.47364494,0,0.43579367,0
56116P44FZ,55,F,1452019,307,2,0.902255472,1,0.438437782,0,0.38803703,0,0.4818383,0
21607T60YT,51,M,1073391,991,4,0.972184978,1,0.837652031,1,0.84713405,1,0.9426763,1
22262Z59VY,56,F,1788574,575,4,0.993874842,1,0.907188786,1,0.7652249,1,0.90925,1
64845Z68WC,28,F,575268,210,2,0.581493991,1,0.3139618,0,0.574649,1,0.09209917,0
39879E85CD,50,F,1132636,25,1,0.767875044,1,0.311420057,0,0.26038846,0,0.32067284,0
04964Y40ED,52,M,1355417,378,3,0.979015289,1,0.820951302,1,0.8746941,1,0.7645851,1
23585S30BQ,36,F,1016996,117,1,0.744013857,1,0.317711342,0,0.33949128,0,0.13569404,0
20658O35IW,54,M,1097261,99,1,0.780225325,1,0.336733294,0,0.41386676,0,0.50112414,1
23818S66NM,65,M,1768635,349,2,0.957270888,1,0.578618576,1,0.38677856,0,0.37035516,0
20304Y55WX,52,M,1663653,879,4,0.993483437,1,0.910838754,1,0.85489345,1,0.96751094,1
52695X06FP,31,M,794034,445,3,0.935417942,1,0.760754476,1,0.92604744,1,0.8009589,1
90504P47ZI,42,F,1083278,202,2,0.809240378,1,0.381934912,0,0.47364494,0,0.43035373,0
50188X21BJ,38,M,858685,629,4,0.959452494,1,0.826259483,1,0.9281197,1,0.8083909,1
89374N38QM,55,M,1562311,129,1,0.918713109,1,0.451121909,0,0.41802326,0,0.48949358,0
53094E23TV,44,M,1899363,204,2,0.975399384,1,0.681783142,1,0.5792184,1,0.5846639,1
18367T23PM,62,F,1995294,77,1,0.961855158,1,0.55363593,1,0.3168179,0,0.3168179,0
86828I03TM,42,F,1369008,910,4,0.985159725,1,0.864610319,1,0.863451,1,0.77387977,1
92270O55TE,37,F,1402558,425,3,0.980707008,1,0.822640716,1,0.8984567,1,0.7997638,1
12259H17TT,46,M,1784897,599,4,0.995508003,1,0.930533334,1,0.93555737,1,0.95675206,1
01977S59IP,31,M,1474209,141,1,0.922736165,1,0.494693345,0,0.6835818,1,0.5919749,1
04282A24UF,37,F,1471031,188,1,0.900001775,1,0.425455023,0,0.31369096,0,0.26903495,0
31618U63BS,38,F,1451192,319,2,0.918073239,1,0.486902868,0,0.6193246,1,0.5125379,1
01965X80EJ,36,F,1563681,450,3,0.987197926,1,0.84845288,1,0.92050356,1,0.89687335,1
91791E28KP,62,F,1729509,413,3,0.98859855,1,0.845749665,1,0.84048223,1,0.916921,1
39057V49UH,47,M,1101548,984,4,0.975178163,1,0.848186437,1,0.92960185,1,0.90677,1
12812O50GR,65,M,521224,143,1,0.423482615,0,0.211635142,0,0.40672264,0,0.052630328,0
36940Q53HW,54,F,502604,867,4,0.867406918,1,0.712696122,1,0.9163612,1,0.5665054,1
63182Y26YC,33,M,706015,188,1,0.628352444,1,0.30347636,0,0.56751984,1,0.4772614,0
74579G79QB,38,F,1313702,531,4,0.983737342,1,0.863748793,1,0.90045893,1,0.8189481,1
15322K02KR,31,M,1011659,403,3,0.961593103,1,0.801716623,1,0.92604744,1,0.86938715,1
62480W00YQ,33,F,1021065,428,3,0.953258061,1,0.764626168,1,0.9057135,1,0.8428435,1
59781L54AK,60,F,358670,573,4,0.809547939,1,0.687708058,1,0.89806205,1,0.3805244,0
73750A81EL,44,M,970293,214,2,0.793079646,1,0.397368925,0,0.5792184,1,0.46175522,0
70255R32PU,57,F,345919,110,1,0.296746724,0,0.182337213,0,0.46121532,0,0.07043319,0
79457O82PA,51,F,1858961,97,1,0.953087913,1,0.531775486,1,0.3156903,0,0.3942857,0
06693P06WI,44,F,899613,130,1,0.663627756,1,0.272741557,0,0.2622318,0,0.13012199,0
41871I39PL,35,M,1479440,516,4,0.991503686,1,0.904733331,1,0.92574924,1,0.8676364,1
90875D28YD,50,M,1928497,493,3,0.99506782,1,0.913593325,1,0.8991605,1,0.94773287,1
14718T21QH,27,M,1440846,413,3,0.987204925,1,0.869021489,1,0.92411464,1,0.7842609,1
34121O64WO,48,F,1195014,762,4,0.975605827,1,0.834634525,1,0.8532582,1,0.83702004,1
40730N79DC,65,F,1533308,869,4,0.987175461,1,0.852858663,1,0.7933155,1,0.88534063,1
43751D45WQ,46,F,1023755,324,2,0.777174177,1,0.356329182,0,0.50004095,1,0.2544094,0
88175F29HO,57,M,1183225,337,2,0.8493113,1,0.419141084,0,0.36907557,0,0.4824051,0
16297N25FC,55,F,1970524,470,3,0.994230422,1,0.896660591,1,0.89090914,1,0.9470544,1
60322P10RO,34,F,1198616,464,3,0.969238053,1,0.798280249,1,0.9008876,1,0.71913064,1
54579F42PN,25,F,886771,887,4,0.960024373,1,0.822670489,1,0.8733012,1,0.6771766,1
05294I79GZ,56,F,647214,186,1,0.476618833,0,0.20741778,0,0.3676759,0,0.2694352,0
33390D65GA,35,F,1023760,370,3,0.952527286,1,0.761036358,1,0.9070538,1,0.8425129,1
43061L64SS,34,F,663176,930,4,0.925021642,1,0.774930926,1,0.8776566,1,0.84724617,1
20111N92DW,34,M,843424,3,1,0.702491706,1,0.326321157,0,0.66634023,1,0.4263159,0
85709Y01XG,33,M,1383916,112,1,0.902910034,1,0.466391304,0,0.69530874,1,0.62086064,1
16841M12EL,65,F,447636,583,4,0.833850844,1,0.682345999,1,0.9008722,1,0.5081681,1
31371S85VP,56,F,998385,439,3,0.936614859,1,0.708766472,1,0.8679632,1,0.8820287,1
84565U94CH,60,F,1982479,793,4,0.996052574,1,0.926240016,1,0.79458463,1,0.8507616,1
64479A24HB,53,M,927904,471,3,0.940256183,1,0.741944707,1,0.90666795,1,0.87829006,1
28038B82FK,40,M,1285276,446,3,0.978219189,1,0.831186191,1,0.9159347,1,0.7831439,1
15537U60KN,64,F,1510406,158,1,0.879211844,1,0.361754434,0,0.31354538,0,0.42917702,0
06945L41KT,54,F,526135,100,1,0.407325541,0,0.199216861,0,0.41322124,0,0.07069207,0
90687P97DK,64,F,1229728,429,3,0.960174522,1,0.742595835,1,0.77757204,1,0.7523467,1
62262N47OM,45,M,912428,650,4,0.961518746,1,0.823478961,1,0.9338144,1,0.87965304,1
30685C54JX,44,M,1198244,471,3,0.971796906,1,0.812368358,1,0.911434,1,0.81949776,1
08879X93QZ,53,M,1968797,70,1,0.969830925,1,0.61851603,1,0.4367861,0,0.5585672,1
17956T17QP,64,M,601949,358,2,0.546534141,1,0.273460202,0,0.47955784,0,0.10084122,0
48955E90SJ,30,F,740957,373,3,0.912567627,1,0.716243834,1,0.8212869,1,0.82247627,1
21158S42FS,61,M,1143167,100,1,0.786125198,1,0.331322699,0,0.3567804,0,0.5298392,1
43189S15VO,25,F,823642,213,2,0.728717046,1,0.3616613,0,0.6395361,1,0.44827014,0
54976F15MA,38,M,1674926,425,3,0.991899366,1,0.890514999,1,0.9301537,1,0.9350806,1
51931U95VC,61,M,1258423,220,2,0.866713442,1,0.426681023,0,0.40757003,0,0.5093228,1
75069U20UX,63,M,718517,398,3,0.892277422,1,0.675800605,1,0.91296893,1,0.86121994,1
83454T85DH,31,F,1028294,850,4,0.969687885,1,0.834486085,1,0.9069462,1,0.8027149,1
80909B92WE,43,M,1618025,319,2,0.951849584,1,0.580354312,1,0.5700277,1,0.56723124,1
91972D30HJ,49,F,1106013,246,2,0.805582117,1,0.369484869,0,0.43210313,0,0.46373817,0
26122V91MO,37,F,1207471,90,1,0.822653031,1,0.364968299,0,0.31369096,0,0.27727765,0
78675V01LC,52,M,765253,393,3,0.913613027,1,0.710021594,1,0.9324702,1,0.7769388,1
89638M32YR,29,M,842765,263,2,0.767778034,1,0.404303806,0,0.6671801,1,0.49157032,0
94970D32EG,36,M,1499717,218,2,0.94088024,1,0.557362817,1,0.64566404,1,0.5427199,1
54091V36MC,33,F,722358,52,1,0.589173108,1,0.26398786,0,0.3836225,0,0.3116181,0
46158Q53FO,46,M,1109848,27,1,0.80073038,1,0.361239143,0,0.5255289,1,0.47848848,0
83100V92KQ,35,M,1133009,284,2,0.864895289,1,0.466560948,0,0.6544545,1,0.5237989,1
34121J65GN,62,F,1827310,411,3,0.991062344,1,0.865043438,1,0.84048223,1,0.933614,1
52684B75FN,28,F,526845,849,4,0.903691961,1,0.772355774,1,0.85581213,1,0.3555257,0
48301O88OQ,34,M,731395,112,1,0.640481283,1,0.304784847,0,0.5181012,1,0.46620867,0
44789B98ZW,27,F,792299,482,3,0.924777404,1,0.730308108,1,0.9288069,1,0.80030394,1
83396U46GU,51,M,910497,216,2,0.75259652,1,0.362786956,0,0.45829472,0,0.45308927,0
53120C63ZM,54,F,483920,215,2,0.450025139,0,0.244305485,0,0.44899166,0,0.1070268,0
58224J72VN,52,F,878008,92,1,0.630168174,1,0.249901662,0,0.3137721,0,0.21369153,0
50592O45EU,28,M,818366,39,1,0.70377663,1,0.335309119,0,0.69369775,1,0.44527552,0
00599T11ZO,40,M,980023,96,1,0.756492771,1,0.344836804,0,0.54520947,1,0.3201966,0
90893I24FY,34,M,1095600,516,4,0.978242803,1,0.865677523,1,0.9228742,1,0.87206846,1
90736M13PY,58,M,1016797,382,3,0.94892314,1,0.748571229,1,0.7862656,1,0.87696445,1
31989F21YH,63,M,735839,567,4,0.928689154,1,0.760756551,1,0.88817173,1,0.85530394,1
10452O19KO,51,M,1563661,52,1,0.922334706,1,0.463018019,0,0.39248937,0,0.46666184,0
00348B44OJ,42,F,1162427,200,2,0.838096254,1,0.405040057,0,0.47364494,0,0.43341497,0
53812D36DL,57,M,1084834,374,3,0.957083283,1,0.764252157,1,0.7931776,1,0.777898,1
23998K53CP,47,M,1047332,9,1,0.772435944,1,0.341780725,0,0.52896446,1,0.43910316,0
67521H21EU,44,F,1089882,341,2,0.808242769,1,0.378349529,0,0.48580283,0,0.4222393,0
56253I38CT,36,M,1570894,321,2,0.950086011,1,0.578312062,1,0.64566404,1,0.5607536,1
71240V37QE,46,M,1663613,968,4,0.993915714,1,0.916285257,1,0.93555737,1,0.9712829,1
35425V62BF,45,F,1496732,376,3,0.983261041,1,0.823557288,1,0.9184157,1,0.8452308,1
06208S67VZ,46,M,943400,5,1,0.725571969,1,0.321136721,0,0.5255289,1,0.27738416,0
58219C98WR,37,F,1227063,249,2,0.865800397,1,0.436588619,0,0.5501158,1,0.47477922,0
92828R52IK,64,M,1418755,675,4,0.986246846,1,0.864465313,1,0.77577764,1,0.89656574,1
21011Z38ZW,53,F,945676,251,2,0.725560543,1,0.320423532,0,0.4086525,0,0.2154351,0
21261K12DO,61,M,1417016,141,1,0.879787414,1,0.394899083,0,0.3567804,0,0.50088185,1
30995G71FW,44,M,1561224,452,3,0.988485433,1,0.862091514,1,0.911434,1,0.89769405,1
66014M51TW,62,F,636284,40,1,0.452579546,0,0.195167627,0,0.39354917,0,0.09891777,0
05208N69AT,34,F,808078,288,2,0.699563876,1,0.333795613,0,0.6123354,1,0.40901172,0
39072Y28OO,44,M,1376438,281,2,0.914118331,1,0.503100911,1,0.5792184,1,0.5365657,1
45685P68SV,27,M,817023,464,3,0.941419475,1,0.773697066,1,0.92411464,1,0.8219561,1
82101Q95TN,46,M,1137170,418,3,0.966530056,1,0.797057195,1,0.92643535,1,0.83910817,1
09297N55XW,47,M,1051477,1015,4,0.971940698,1,0.840448643,1,0.92960185,1,0.8932207,1
91086Z20DK,63,M,1970295,916,4,0.996568143,1,0.936015444,1,0.7794336,1,0.83257186,1
02660C26YI,60,F,1938150,583,4,0.995589095,1,0.921433914,1,0.79458463,1,0.8867725,1
98640O94DA,55,F,1098200,35,1,0.741178901,1,0.290311128,0,0.34122458,0,0.45496577,0
81871F64HG,29,F,758543,422,3,0.916915097,1,0.721048615,1,0.89567614,1,0.7852477,1
82612W24HE,32,M,1496038,422,3,0.988190525,1,0.869394844,1,0.9264795,1,0.8144735,1
77019K30HY,42,M,1131091,393,3,0.967513104,1,0.803145323,1,0.92048156,1,0.83883804,1
84142B97KB,57,M,1891500,534,4,0.996097511,1,0.932924882,1,0.79390055,1,0.9080106,1
71545C53TR,57,F,472145,623,4,0.854088733,1,0.703511942,1,0.899706,1,0.464314,0
05784A69QW,40,F,1560271,671,4,0.99098239,1,0.889010373,1,0.8995051,1,0.89559275,1
23889X74JP,44,F,899140,34,1,0.66336217,1,0.272604702,0,0.2622318,0,0.13012199,0
72772Y12EL,53,M,451500,892,4,0.877282069,1,0.75204767,1,0.9524514,1,0.63627833,1
98961K46AI,35,M,629107,214,2,0.643207436,1,0.348765497,0,0.6165844,1,0.11035104,0
58872J31TK,29,F,966202,206,2,0.785923635,1,0.388694446,0,0.65339136,1,0.4352247,0
29275H50ZN,63,F,1519852,428,3,0.980616511,1,0.795042923,1,0.83779883,1,0.81950754,1
44204X95OM,59,M,951805,422,3,0.939744901,1,0.734024495,1,0.7731661,1,0.86865765,1
18524O16IA,62,F,1083281,194,1,0.717862515,1,0.270409811,0,0.3168179,0,0.49138442,0
97010O76JL,49,F,1264626,851,4,0.979209516,1,0.842193574,1,0.81354034,1,0.8184895,1
52977E41QU,46,F,873120,419,3,0.923671268,1,0.704210872,1,0.9237315,1,0.85700935,1
01466K86TM,31,M,1190821,412,3,0.975178798,1,0.832920758,1,0.92604744,1,0.780171,1
85182U39RA,64,M,1172536,139,1,0.792653969,1,0.331679762,0,0.33068094,0,0.49095774,0
69871G49FB,33,M,631799,675,4,0.934069221,1,0.807282261,1,0.92434794,1,0.57753164,1
02251W89LL,34,M,686366,290,2,0.678053379,1,0.360105352,0,0.47808045,0,0.50202435,1
65868X76SK,59,M,868373,414,3,0.926708948,1,0.714747797,1,0.7731661,1,0.86772525,1
47014R63IC,29,F,1008172,669,4,0.968867646,1,0.834682037,1,0.89337677,1,0.7813741,1
78488T17HM,39,F,1559913,18,1,0.916652728,1,0.445052471,0,0.32999733,0,0.27902162,0
95852N42OC,40,F,1221004,614,4,0.979088169,1,0.850246955,1,0.8995051,1,0.873535,1
10017P18JP,58,F,1752373,525,4,0.99313962,1,0.899727403,1,0.7479646,1,0.8938162,1
77831Q82LE,41,M,1224129,263,2,0.882522725,1,0.475478686,0,0.59448355,1,0.5174722,1
45076R19IN,56,F,878877,417,3,0.916253307,1,0.681176602,1,0.8679632,1,0.892454,1
16363U88GF,65,M,944075,216,2,0.737990212,1,0.334905955,0,0.38677856,0,0.35773343,0
28224O92KZ,41,M,1218208,431,3,0.974030214,1,0.82042886,1,0.9207123,1,0.8344336,1
33147T15EO,31,F,911605,454,3,0.94064472,1,0.747557588,1,0.9112058,1,0.8321254,1
13677P80MT,29,M,1263155,411,3,0.979685379,1,0.845640476,1,0.93134916,1,0.80321175,1
06436W92EG,49,F,963884,719,4,0.956724328,1,0.793534565,1,0.81354034,1,0.8072616,1
51936G24LO,40,M,1212559,629,4,0.982549393,1,0.873774882,1,0.922235,1,0.9259553,1
85715Q98EI,50,M,1083578,480,3,0.960157854,1,0.778199625,1,0.8991605,1,0.8176186,1
12537R36ZQ,60,M,631654,353,2,0.57627403,1,0.286861898,0,0.47569564,0,0.06440587,0
58259V78YI,27,F,946906,1002,4,0.964663483,1,0.829321821,1,0.8939539,1,0.8234568,1
82910B45LK,35,M,1187704,563,4,0.982465822,1,0.877103342,1,0.92574924,1,0.8702774,1
12599C33KL,47,F,855544,148,1,0.630436246,1,0.256046832,0,0.3014064,0,0.13457471,0
17246Y35MX,46,M,1107374,329,2,0.840944463,1,0.427406279,0,0.5926694,1,0.4833036,0
52192D74DX,59,F,1115543,74,1,0.740698997,1,0.285081998,0,0.296635,0,0.4475039,0
14545G47AH,41,F,980535,732,4,0.961948875,1,0.810583426,1,0.8972571,1,0.8277774,1
49030G80QM,56,M,1508414,155,1,0.90703151,1,0.432584865,0,0.37780893,0,0.49436995,0
47874J15VI,45,F,1238310,196,1,0.82050187,1,0.350586529,0,0.28282347,0,0.28521445,0
95636M63ZG,57,M,722837,373,3,0.899732451,1,0.6915817,1,0.88160914,1,0.85823053,1
19858E99ZO,56,M,752610,35,1,0.593190697,1,0.25662644,0,0.47502345,0,0.32311016,0
34385R17JA,40,F,881131,239,2,0.723075187,1,0.337027147,0,0.5540384,1,0.36652565,0
72789H36VA,51,F,789763,91,1,0.579943861,1,0.234044512,0,0.41800892,0,0.19455801,0
74703N56WW,29,F,628766,385,3,0.888427675,1,0.702984445,1,0.9102154,1,0.50029105,1
02486H90FG,60,F,1610133,265,2,0.928410897,1,0.477562041,0,0.35544196,0,0.42533767,0
60549G58VU,55,F,436927,408,3,0.784583624,1,0.614891461,1,0.81874675,1,0.15041146,0
67838E14YF,51,F,1373055,32,1,0.856859058,1,0.364005275,0,0.3156903,0,0.4116784,0
67613L64RF,28,M,814022,468,3,0.940358556,1,0.771104345,1,0.91967314,1,0.8158167,1
22148A43KQ,54,M,1393613,1,1,0.88207885,1,0.409320207,0,0.41386676,0,0.47079816,0
70427F23RG,63,F,690260,241,2,0.553442165,1,0.24743166,0,0.42293578,0,0.21878305,0
51139U64OJ,60,F,1916529,441,3,0.993007747,1,0.88298044,1,0.8175113,1,0.9032554,1
89497A67RY,56,F,1407252,431,3,0.976369159,1,0.789156821,1,0.8679632,1,0.8312471,1
18887G85BS,64,M,661561,912,4,0.914385502,1,0.749451151,1,0.9139802,1,0.8525736,1
33194Z84NY,46,M,1504408,450,3,0.986435189,1,0.851078961,1,0.92643535,1,0.8369626,1
17784N68UP,31,F,945035,220,2,0.772808313,1,0.377798124,0,0.6132278,1,0.4107144,0
45856O04WJ,52,F,1102021,574,4,0.967976382,1,0.811181073,1,0.83748424,1,0.9055733,1
79325W85WA,36,F,1448786,372,3,0.982981978,1,0.830747734,1,0.92050356,1,0.8098703,1
86400K44TT,41,M,1990949,93,1,0.975019455,1,0.658193563,1,0.53076875,1,0.53076875,1
35196W94AE,39,F,1528644,290,2,0.930842524,1,0.504861826,1,0.5708403,1,0.50360477,1
13520W02HM,31,F,1030084,550,4,0.969819923,1,0.834709247,1,0.9069462,1,0.8042408,1
38736C98KT,48,F,1115344,1019,4,0.970354612,1,0.820486835,1,0.8532582,1,0.77814263,1
91283H94GL,27,M,1305985,264,2,0.915583648,1,0.534863282,1,0.68447644,1,0.5246907,1
55635P52JC,50,F,987184,239,2,0.752350427,1,0.337338667,0,0.4369907,0,0.32010466,0
65415U14TP,47,M,1394544,132,1,0.890446373,1,0.429217704,0,0.52896446,1,0.48300278,0
67253M51JC,39,F,913132,213,2,0.741115457,1,0.348141119,0,0.5708403,1,0.356853,0
06230N66IF,51,F,1477694,369,3,0.98122148,1,0.809988409,1,0.904634,1,0.84192145,1
59152H63SD,56,M,508117,916,4,0.888423452,1,0.749174805,1,0.94306505,1,0.5840595,1
37928B16ZO,50,M,1981161,340,2,0.978471483,1,0.693442245,1,0.5157269,1,0.6306078,1
29051R31OJ,25,F,1132674,36,1,0.815276693,1,0.376314482,0,0.52884734,1,0.4099245,0
25315D41VP,54,F,1309918,1017,4,0.980324495,1,0.840079228,1,0.8371821,1,0.92197704,1
21109K43TW,29,M,1421444,439,3,0.986264842,1,0.864109596,1,0.93134916,1,0.8196983,1
68504J42PG,45,F,816974,380,3,0.914012008,1,0.693374674,1,0.9184157,1,0.8228082,1
87066T99TA,26,F,667631,598,4,0.931887561,1,0.791043925,1,0.8956562,1,0.82081777,1
06720N53AC,51,M,1689384,839,4,0.993958897,1,0.915306113,1,0.84713405,1,0.9645373,1
01073X91NN,26,M,1249082,52,1,0.877782612,1,0.454862906,0,0.69806784,1,0.6018009,1
80447K01UU,30,F,1132036,71,1,0.806186642,1,0.36264179,0,0.5401176,1,0.46824086,0
03757J84ZD,53,M,828331,56,1,0.646156295,1,0.276744325,0,0.4367861,0,0.29350135,0
62639R34FM,34,F,932377,379,3,0.941622648,1,0.745310895,1,0.9008876,1,0.82033896,1
59653X34YP,51,F,1841173,347,2,0.962576901,1,0.594998235,1,0.4356318,0,0.51779187,1
04704D71YW,40,M,1326015,273,2,0.907568235,1,0.502684321,1,0.62425214,1,0.52211446,1
68035P56KO,53,M,868889,942,4,0.953319214,1,0.801742214,1,0.8739941,1,0.8943153,1
59824G53GX,44,F,1346697,356,2,0.889386271,1,0.444830114,0,0.48580283,0,0.43527755,0
13766X00UO,58,M,1761407,974,4,0.994532957,1,0.918005602,1,0.7930578,1,0.93291515,1
44365X98XP,46,F,1105033,403,3,0.955914466,1,0.754321856,1,0.9237315,1,0.7943153,1
39941R12LB,41,M,1625262,217,2,0.953705645,1,0.589227558,1,0.59448355,1,0.53934336,1
90988M10RN,32,M,674792,431,3,0.913855817,1,0.743453149,1,0.90859234,1,0.82977897,1
62517N10NG,30,F,836428,78,1,0.664186131,1,0.290495541,0,0.5401176,1,0.3119502,0
51258C81DL,37,F,841395,77,1,0.648805923,1,0.275351889,0,0.31369096,0,0.1256166,0
45147M11GK,52,M,1248595,191,1,0.841658771,1,0.381965421,0,0.38117793,0,0.45154268,0
07015D77SA,47,M,970137,681,4,0.965789572,1,0.82928244,1,0.92960185,1,0.8862576,1
25925E97FN,36,F,858980,166,1,0.661401809,1,0.281838064,0,0.33949128,0,0.15466127,0
64617H01AW,27,M,1093976,497,3,0.969923877,1,0.822353777,1,0.92411464,1,0.76473784,1
79443T95YT,26,F,1096888,86,1,0.79949525,1,0.363257861,0,0.52374387,1,0.42281777,0
31331Q78QW,26,M,725310,392,3,0.928100423,1,0.762604569,1,0.85300446,1,0.81563747,1
05310H07GK,65,M,743507,234,2,0.629750641,1,0.2904921,0,0.43501565,0,0.46732217,0
17566W72YI,37,F,1413736,788,4,0.987452268,1,0.875832665,1,0.89047384,1,0.69994706,1
09473B21BQ,38,M,1537613,372,3,0.988596384,1,0.866487193,1,0.9301537,1,0.8872605,1
19160F82CF,54,M,1350727,218,2,0.898898143,1,0.468131917,0,0.41832688,0,0.45393,0
69092Z71DQ,38,F,1466540,618,4,0.988869291,1,0.880438555,1,0.90045893,1,0.7706699,1
33959Z55WP,64,F,370059,358,2,0.353839869,0,0.217711081,0,0.44177574,0,0.07576216,0
00164J47FL,65,F,313558,76,1,0.261835043,0,0.164863621,0,0.45782632,0,0.060347322,0
52830O66YE,37,M,1480270,497,3,0.986999409,1,0.86054339,1,0.90978557,1,0.825102,1
25269U36FH,45,M,1618561,188,1,0.935940466,1,0.505355292,1,0.5170833,1,0.56886035,1
47711A55VY,31,F,963900,278,2,0.781030179,1,0.382743768,0,0.6132278,1,0.406561,0
35036V39TJ,27,F,685556,101,1,0.583502736,1,0.272692255,0,0.4414724,0,0.3282982,0
88978A65VE,34,F,1064412,414,3,0.957414672,1,0.770638217,1,0.9008876,1,0.7271505,1
25935I32VJ,28,F,926803,678,4,0.962484985,1,0.824382352,1,0.8850042,1,0.8095079,1
42233G56SY,54,F,1553425,983,4,0.989237818,1,0.871228734,1,0.8371821,1,0.9145399,1
11820M68VF,52,F,1149787,250,2,0.817134734,1,0.374036341,0,0.33311653,0,0.37643024,0
65206O21CE,52,F,1755456,616,4,0.993644349,1,0.906183743,1,0.83748424,1,0.92657644,1
78899D26JX,30,F,802343,324,2,0.706182457,1,0.342402721,0,0.6223764,1,0.40911287,0
33160Y15NJ,30,M,1180355,259,2,0.884246351,1,0.495445122,0,0.6284998,1,0.47118795,0
63519K68HF,27,F,589959,85,1,0.524170067,1,0.260543855,0,0.49544996,0,0.12332599,0
65033S05QX,33,M,682970,625,4,0.941565273,1,0.812533562,1,0.88569194,1,0.8803418,1
90958D94VX,25,F,549972,448,3,0.872443601,1,0.702871667,1,0.8967522,1,0.42351955,0
54789N86UW,29,M,1014387,343,2,0.835814965,1,0.450095266,0,0.6671801,1,0.46795028,0
66689E07NH,40,M,1216298,62,1,0.849123898,1,0.407485193,0,0.54520947,1,0.5245865,1
17319D20QJ,54,F,1695443,333,2,0.945124408,1,0.529049708,1,0.3926818,0,0.50171125,1
40664M31QB,28,M,1227569,240,2,0.897987983,1,0.513774781,1,0.66705006,1,0.50442266,1
07695H42XY,51,M,1565327,885,4,0.991765243,1,0.897272406,1,0.84713405,1,0.942836,1
84444N13SU,51,M,1818909,474,3,0.993438167,1,0.89817326,1,0.87742037,1,0.9336559,1
81582G51PX,46,F,1020520,84,1,0.723223911,1,0.294051661,0,0.29552808,0,0.111731976,0
90299G83ZS,62,F,1714745,818,4,0.992110984,1,0.889691851,1,0.7687184,1,0.93596846,1
92582Z01MJ,28,F,1105410,931,4,0.975730115,1,0.850506611,1,0.8850042,1,0.75926065,1
13673U05UD,60,M,880447,490,3,0.927978016,1,0.715170987,1,0.79726297,1,0.87797916,1
29316U81PY,31,M,1072913,201,2,0.852146994,1,0.459794897,0,0.6305041,1,0.5090369,1
02789B07DZ,47,F,1278916,156,1,0.831852319,1,0.353838878,0,0.3014064,0,0.26351312,0
90989O73AU,38,F,1410839,446,3,0.980882125,1,0.822048078,1,0.919882,1,0.7795786,1
78284F91AE,34,F,509359,825,4,0.893384543,1,0.758170993,1,0.8421296,1,0.5148977,1
27639N63QN,46,M,1704357,861,4,0.994505012,1,0.921388234,1,0.93555737,1,0.97082573,1
95451X11JN,36,F,1049506,411,3,0.954876658,1,0.763420987,1,0.92050356,1,0.81839716,1
82323U70HD,51,F,708975,25,1,0.529807615,1,0.224054047,0,0.3942857,0,0.21386111,0
62405E31RQ,44,F,954743,179,1,0.693842962,1,0.285278516,0,0.2622318,0,0.13127849,0
71693B08KP,41,F,1062020,175,1,0.75445609,1,0.315464699,0,0.29138055,0,0.24030265,0
57917M30NY,60,F,537459,295,2,0.466276533,0,0.236334127,0,0.43331334,0,0.051124565,0
91404E86LT,38,M,1382323,256,2,0.920485571,1,0.521632611,1,0.70177805,1,0.5582181,1
69223Z24BU,25,F,1189813,238,2,0.870906068,1,0.461415817,0,0.6395361,1,0.47425386,0
67273U88ZK,61,M,1860017,170,1,0.957078247,1,0.554772908,1,0.3567804,0,0.45105243,0
48407W54CG,36,M,1175979,728,4,0.981745095,1,0.874185919,1,0.92462903,1,0.8864407,1
59852P12OB,54,M,806030,500,3,0.919683989,1,0.711784447,1,0.9025956,1,0.8730067,1
15590Q91JC,47,M,1478903,655,4,0.990242304,1,0.892068761,1,0.92960185,1,0.9176636,1
96883C14UD,60,M,1337539,90,1,0.858401154,1,0.379923096,0,0.3602378,0,0.5143603,1
49062G43JN,50,F,1329074,954,4,0.982063169,1,0.848649406,1,0.82578874,1,0.8657709,1
82516E32DF,28,F,1136533,186,1,0.811500056,1,0.369479546,0,0.5398789,1,0.45506296,0
34031T57VU,49,F,928687,247,2,0.726235138,1,0.326110751,0,0.43210313,0,0.30860493,0
17314G00VZ,49,F,1434682,466,3,0.979587276,1,0.806449958,1,0.89506316,1,0.8112206,1
04328Z75NO,62,M,1526897,488,3,0.984612816,1,0.829225323,1,0.81306,1,0.84352106,1
